日期,排名,极度推荐,极度推荐排名,V1.50极度分,V1.50优选分,V1.50当前强度,V1.50结构确认,V1.50修复质量,V1.50启动质量,V1.50量价协同,V1.50超热扣分,涨停基因分,原极度推荐分,代码,名称,推荐度,今日涨跌%,相对强度,RSI14,KDJ状态,20日涨幅%,60日高点回撤%,关注理由
2026-04-21,1,极度推荐,1,75.0,73.6,60.7,57.0,93.0,78.7,95.0,0.0,74.3,83.8,002445,中南文化,58.9,1.17,46.3,47.31,多头,-7.01,-27.67,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约-7.0%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.51，前期有明显缩量，而当前量比约1.47，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有10次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约2.7%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于跨零轴区域。
2026-04-29,1,极度推荐,1,88.2,86.5,65.2,100.0,100.0,92.1,100.0,0.0,44.4,83.9,002329,皇氏集团,60.7,2.49,52.0,53.96,多头,0.49,-7.83,当前仍站在20日线之上，20日线相对60日线高约3.1%，但短线均线结构还不算特别强。近20日上涨约0.5%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.57，前期有明显缩量，而当前量比约1.01，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有8次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约3.3%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于上方区域。
2026-04-30,1,极度推荐,1,80.5,79.5,67.5,83.0,80.0,88.1,100.0,0.0,55.0,78.5,002314,南山控股,59.0,2.02,55.0,49.29,多头,1.61,-20.25,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约1.6%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.69，前期有明显缩量，而当前量比约1.49，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有6次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约3.0%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于下方区域。
2026-04-30,2,极度推荐,2,74.5,75.6,64.9,83.0,72.0,90.1,100.0,3.0,82.9,75.1,600172,黄河旋风,60.2,1.32,52.6,49.61,空头,6.84,-27.26,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约6.8%，近5日约-1.4%，上涨速度相对温和，没有明显进入加速末端。5/20成交量比约0.77，前期有明显缩量，而当前量比约1.28，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有17次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约4.1%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于下方区域。
2026-05-06,1,极度推荐,1,78.4,77.4,60.5,57.0,96.0,93.1,100.0,0.0,57.5,84.2,600643,爱建集团,58.6,1.24,45.9,47.04,多头,-5.43,-14.39,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约-5.4%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.60，前期有明显缩量，而当前量比约1.05，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有6次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约3.2%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于下方区域。
2026-05-07,1,极度推荐,1,85.6,83.8,61.2,100.0,91.0,98.1,100.0,0.0,43.6,80.6,002686,亿利达,46.2,1.43,47.2,54.26,多头,-1.39,-8.15,当前仍站在20日线之上，20日线相对60日线高约4.9%，但短线均线结构还不算特别强。近20日上涨约-1.4%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.64，前期有明显缩量，而当前量比约1.02，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有5次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约3.4%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于上方区域。
2026-05-08,1,极度推荐,1,77.4,76.2,65.8,55.0,100.0,78.1,83.0,0.0,85.0,88.4,002471,中超控股,68.6,2.1,52.1,49.64,多头,0.11,-19.41,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约0.1%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.60，前期有明显缩量，而当前量比约1.69，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有31次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约2.1%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于下方区域。
2026-05-11,1,极度推荐,1,78.4,76.9,62.1,70.0,100.0,80.1,78.0,0.0,73.0,83.5,000788,北大医药,64.8,2.26,49.1,51.22,多头,-2.91,-19.24,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约-2.9%，更像整理后的早期抬升，方向性仍需后续确认。近期5/20成交量比约0.51，量能处于收缩状态，但当前量比约1.90，启动力度还需要继续观察。过去250个交易日有7次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约2.3%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于跨零轴区域。
2026-05-11,2,极度推荐,2,78.1,77.3,63.9,57.0,90.0,93.1,100.0,0.0,60.0,82.3,002467,二六三,57.9,0.28,49.0,48.66,多头,-5.35,-12.48,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约-5.3%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.62，前期有明显缩量，而当前量比约1.14，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有9次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约2.3%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于下方区域。
2026-05-15,1,极度推荐,1,73.4,72.0,63.9,55.0,100.0,50.1,95.0,0.0,39.0,78.4,002072,凯瑞德,21.5,2.8,59.4,49.39,多头,-3.17,-11.78,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约-3.2%，更像整理后的早期抬升，方向性仍需后续确认。近期量能没有明显收缩，5/20成交量比约1.12，因此“底部缩量”的特征并不突出。过去250个交易日有6次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约2.8%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于下方区域。
2026-05-20,1,极度推荐,1,79.0,78.3,66.7,83.0,83.0,78.1,100.0,0.0,64.8,74.3,002578,闽发铝业,47.1,1.0,54.4,48.94,空头,-0.49,-13.83,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约-0.5%，更像整理后的早期抬升，方向性仍需后续确认。近期5/20成交量比约0.82，量能处于收缩状态，但当前量比约1.48，启动力度还需要继续观察。过去250个交易日有11次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约2.3%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于下方区域。
2026-05-25,1,极度推荐,1,77.2,76.7,70.5,57.0,83.0,81.7,100.0,0.0,60.0,80.3,603815,交建股份,52.7,1.15,58.0,52.51,多头,0.72,-9.52,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约0.7%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.60，前期有明显缩量，而当前量比约1.14，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有7次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约4.2%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于上方区域。
2026-05-26,1,极度推荐,1,73.1,73.7,69.3,53.0,83.0,78.1,100.0,0.0,52.9,70.8,600528,中铁工业,32.8,1.33,57.0,43.04,空头,-3.05,-20.52,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约-3.0%，更像整理后的早期抬升，方向性仍需后续确认。近期5/20成交量比约0.89，量能处于收缩状态，但当前量比约1.16，启动力度还需要继续观察。过去250个交易日有5次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约1.3%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于下方区域。
2026-05-29,1,极度推荐,1,80.4,78.9,63.2,85.0,98.0,76.1,83.0,0.5,60.0,79.6,603815,交建股份,49.1,3.63,66.9,55.13,多头,2.44,-8.24,当前仍站在20日线之上，20日线相对60日线高约7.6%，但短线均线结构还不算特别强。近20日上涨约2.4%，更像整理后的早期抬升，方向性仍需后续确认。近期5/20成交量比约0.80，量能处于收缩状态，但当前量比约1.81，启动力度还需要继续观察。过去250个交易日有7次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约4.2%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于上方区域。
2026-05-29,2,极度推荐,2,77.4,76.6,73.6,57.0,93.0,72.1,95.0,0.0,79.1,82.8,002310,东方新能,57.4,2.46,62.4,46.46,多头,-3.31,-28.95,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约-3.3%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.51，前期有明显缩量，而当前量比约1.53，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有11次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约2.5%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于下方区域。
2026-06-01,1,极度推荐,1,78.6,78.2,71.6,57.0,83.0,89.7,100.0,0.0,59.6,80.2,000567,海德股份,60.3,0.96,58.2,55.67,多头,3.96,-10.64,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约4.0%，近5日约1.9%，上涨速度相对温和，没有明显进入加速末端。5/20成交量比约0.57，前期有明显缩量，而当前量比约1.07，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有6次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约3.2%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于上方区域。
2026-06-01,2,极度推荐,2,73.4,72.3,60.5,58.0,90.0,80.1,78.0,0.0,65.2,78.9,601619,嘉泽新能,48.4,3.26,61.5,51.23,多头,-1.04,-20.28,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约-1.0%，更像整理后的早期抬升，方向性仍需后续确认。近期量能没有明显收缩，5/20成交量比约0.95，因此“底部缩量”的特征并不突出。过去250个交易日有9次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约3.3%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于下方区域。
2026-06-02,1,极度推荐,1,76.0,75.1,72.3,57.0,83.0,72.7,100.0,0.0,73.3,81.7,002445,中南文化,44.9,1.42,60.8,46.9,多头,-1.92,-25.16,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约-1.9%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.67，前期有明显缩量，而当前量比约1.37，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有10次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约4.2%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于下方区域。
2026-06-03,1,极度推荐,1,74.8,74.4,69.5,57.0,83.0,74.7,100.0,0.0,88.5,83.1,000620,盈新发展,57.1,1.06,57.1,44.65,多头,-6.82,-19.38,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约-6.8%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.61，前期有明显缩量，而当前量比约1.25，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有21次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约2.0%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于跨零轴区域。
2026-06-04,1,极度推荐,1,85.7,87.7,78.4,100.0,83.0,82.7,100.0,0.0,72.2,77.0,002374,中锐股份,67.6,1.44,69.0,53.25,空头,12.1,-12.0,当前仍站在20日线之上，20日线相对60日线高约4.8%，但短线均线结构还不算特别强。近20日上涨约12.1%，近5日约1.4%，上涨速度相对温和，没有明显进入加速末端。5/20成交量比约0.66，前期有明显缩量，而当前量比约1.16，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有10次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约3.3%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于上方区域。
2026-06-05,1,极度推荐,1,81.2,82.8,71.5,70.0,90.0,83.1,100.0,0.0,53.0,80.2,002596,海南瑞泽,51.2,0.8,58.8,50.06,多头,-1.05,-9.81,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约-1.0%，更像整理后的早期抬升，方向性仍需后续确认。近期5/20成交量比约0.80，量能处于收缩状态，但当前量比约1.05，启动力度还需要继续观察。过去250个交易日有8次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约3.3%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于跨零轴区域。
2026-06-08,1,极度推荐,1,76.7,75.8,78.2,57.0,90.0,62.1,100.0,0.0,64.6,83.1,002031,巨轮智能,32.5,2.7,75.3,51.71,多头,-5.65,-22.16,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约-5.6%，短线约9.3%，已经偏热，继续追价的性价比下降。5/20成交量比约0.69，前期有明显缩量，而当前量比约1.50，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有5次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约4.5%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于跨零轴区域。
2026-06-11,1,极度推荐,1,79.8,81.8,78.2,70.0,80.0,79.1,100.0,0.0,49.7,75.0,603333,福华尚纬,42.2,1.83,67.8,52.77,多头,1.48,-15.24,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约1.5%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.64，前期有明显缩量，而当前量比约1.22，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有5次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约3.3%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于上方区域。
2026-06-12,1,极度推荐,1,73.3,72.3,64.9,57.0,90.0,72.1,100.0,0.0,43.0,78.2,600724,宁波富达,39.7,0.76,48.7,42.79,多头,-19.81,-22.3,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约-19.8%，更像整理后的早期抬升，方向性仍需后续确认。近期量能没有明显收缩，5/20成交量比约0.90，因此“底部缩量”的特征并不突出。过去250个交易日有6次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约2.8%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于下方区域。
2026-06-15,1,极度推荐,1,75.4,73.9,60.6,57.0,100.0,67.1,100.0,0.0,48.0,81.6,002266,浙富控股,35.6,3.34,61.6,50.35,多头,-7.82,-14.58,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约-7.8%，短线约8.3%，已经偏热，继续追价的性价比下降。近期5/20成交量比约0.87，量能处于收缩状态，但当前量比约1.10，启动力度还需要继续观察。过去250个交易日有7次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约3.3%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于下方区域。
2026-06-16,1,极度推荐,1,76.1,74.3,66.1,70.0,90.0,72.1,83.0,0.0,69.7,80.4,002640,跨境通,53.8,1.11,52.9,48.12,多头,-12.68,-21.67,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约-12.7%，更像整理后的早期抬升，方向性仍需后续确认。近期5/20成交量比约0.83，量能处于收缩状态，但当前量比约1.92，启动力度还需要继续观察。过去250个交易日有9次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约3.6%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于下方区域。
2026-06-16,2,极度推荐,2,74.2,72.6,61.8,57.0,100.0,62.1,95.0,0.0,64.9,84.5,600400,红豆股份,40.9,3.03,57.4,49.01,多头,-11.11,-17.58,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约-11.1%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.54，前期有明显缩量，而当前量比约1.12，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有9次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约3.0%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于跨零轴区域。
2026-06-18,1,极度推荐,1,76.1,75.3,69.3,57.0,100.0,72.1,95.0,0.0,71.0,83.1,002030,达安基因,52.7,2.02,56.8,40.75,多头,-14.35,-28.75,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约-14.4%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.47，前期有明显缩量，而当前量比约1.55，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有6次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约2.0%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于下方区域。
2026-06-23,1,极度推荐,1,74.1,73.7,65.9,57.0,83.0,80.1,100.0,0.0,64.0,76.8,000402,金融街,48.9,1.48,53.0,42.59,多头,-8.67,-21.49,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约-8.7%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.66，前期有明显缩量，而当前量比约1.37，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有5次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约1.5%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于下方区域。
2026-07-10,1,极度推荐,1,77.1,75.8,68.8,57.0,93.0,72.7,100.0,0.0,72.0,84.4,000608,阳光股份,46.8,0.0,53.9,49.78,多头,-3.36,-25.8,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约-3.4%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.61，前期有明显缩量，而当前量比约1.01，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有6次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约2.7%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于上方区域。
2026-07-15,1,极度推荐,1,79.9,79.6,72.5,57.0,91.0,87.1,100.0,0.0,43.2,80.0,603980,吉华集团,58.6,2.48,60.8,51.33,多头,5.8,-11.68,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约5.8%，近5日约4.2%，上涨速度相对温和，没有明显进入加速末端。5/20成交量比约0.74，前期有明显缩量，而当前量比约1.19，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有5次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约4.9%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于上方区域。
2026-07-29,1,极度推荐,1,80.1,79.5,66.5,57.0,100.0,87.1,100.0,0.0,35.0,82.8,002084,海鸥住工,62.9,2.38,52.5,48.62,多头,-4.97,-12.47,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约-5.0%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.72，前期有明显缩量，而当前量比约1.05，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有9次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约4.0%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于下方区域。
2026-07-29,2,极度推荐,2,75.4,74.1,59.4,57.0,98.0,80.1,95.0,0.0,56.3,80.4,600322,津投城开,60.9,2.42,44.9,46.15,多头,-11.19,-21.36,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约-11.2%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.41，前期有明显缩量，而当前量比约1.10，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有6次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约2.8%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于下方区域。
2026-08-26,1,极度推荐,1,81.7,81.2,68.9,70.0,90.0,93.1,95.0,0.0,63.0,79.0,600192,长城电工,80.1,1.14,55.9,52.61,多头,9.38,-14.85,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约9.4%，近5日约4.9%，上涨速度相对温和，没有明显进入加速末端。5/20成交量比约0.45，前期有明显缩量，而当前量比约1.09，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有11次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约1.5%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于上方区域。
2026-08-26,2,极度推荐,2,80.6,79.2,67.1,85.0,90.0,75.1,95.0,0.0,72.9,81.0,000595,新能股份,81.4,2.94,62.7,52.48,多头,11.01,-23.03,当前仍站在20日线之上，20日线相对60日线高约1.3%，但短线均线结构还不算特别强。近20日上涨约11.0%，短线约8.8%，已经偏热，继续追价的性价比下降。5/20成交量比约0.53，前期有明显缩量，而当前量比约1.44，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有8次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约2.9%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于跨零轴区域。
2026-08-26,3,极度推荐,3,78.5,77.9,67.1,70.0,80.0,87.1,100.0,0.0,54.2,77.3,600676,久事动娱,66.3,2.42,54.0,51.03,多头,0.59,-9.96,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约0.6%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.57，前期有明显缩量，而当前量比约1.31，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有9次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约2.5%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于下方区域。
2026-08-26,4,极度推荐,4,78.1,77.3,64.4,70.0,80.0,93.1,95.0,0.0,59.9,78.1,002607,中公教育,60.1,1.46,50.6,52.01,多头,0.0,-11.49,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约0.0%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.46，前期有明显缩量，而当前量比约1.00，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有7次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约2.5%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于上方区域。
2026-08-27,1,极度推荐,1,87.6,89.3,73.6,85.0,100.0,95.1,95.0,0.0,54.4,81.6,002197,证通电子,81.0,2.49,61.9,55.16,多头,14.73,-8.6,当前仍站在20日线之上，20日线相对60日线高约8.9%，但短线均线结构还不算特别强。近20日上涨约14.7%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.51，前期有明显缩量，而当前量比约1.18，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有6次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约3.6%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于上方区域。
2026-08-27,2,极度推荐,2,83.9,82.7,65.0,95.0,83.0,94.7,100.0,0.0,49.8,78.2,603980,吉华集团,71.5,1.19,51.9,53.91,多头,7.74,-8.21,当前仍站在20日线之上，20日线相对60日线高约7.4%，但短线均线结构还不算特别强。近20日上涨约7.7%，近5日约1.3%，上涨速度相对温和，没有明显进入加速末端。5/20成交量比约0.75，前期有明显缩量，而当前量比约1.36，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有6次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约2.9%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于上方区域。
2026-08-27,3,极度推荐,3,82.8,81.9,70.0,85.0,90.0,88.1,83.0,0.0,72.0,81.8,000037,深南电A,98.8,1.86,57.3,53.75,多头,9.44,-16.42,当前仍站在20日线之上，20日线相对60日线高约1.4%，但短线均线结构还不算特别强。近20日上涨约9.4%，更像整理后的早期抬升，方向性仍需后续确认。近期5/20成交量比约0.60，量能处于收缩状态，但当前量比约1.95，启动力度还需要继续观察。过去250个交易日有11次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约3.0%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于上方区域。
2026-08-27,4,极度推荐,4,77.1,76.2,59.0,57.0,93.0,90.1,100.0,0.0,52.9,81.0,601933,永辉超市,47.8,1.29,44.8,47.69,多头,-3.1,-13.3,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约-3.1%，更像整理后的早期抬升，方向性仍需后续确认。近期5/20成交量比约0.82，量能处于收缩状态，但当前量比约1.10，启动力度还需要继续观察。过去250个交易日有5次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约3.7%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于下方区域。
2026-08-27,5,极度推荐,5,76.9,75.9,63.8,57.0,93.0,80.7,95.0,0.0,69.1,81.5,600986,浙文互联,67.7,1.41,50.1,45.55,多头,1.41,-16.36,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约1.4%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.39，前期有明显缩量，而当前量比约1.05，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有11次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约2.6%。MACD仍处死叉，快慢线之间的MACD距已连续两天缩小，属于死叉修复状态，位于跨零轴区域。
